Snapshotdt,ApplicationID,UPB,DPD,BKRepo_Flag,NextPaymentDate,RemainingTerm,MaturityDate,NumberOfExtensions,NumberOfPayments,FundingDate,OriginalRate,CurrentRate,OriginalPayment,CurrentPayment,PTICore,DTICore,Make,Model,ModelYr,BookValue,LTVCore,OriginalAmtFinanced,OriginalTerm,BookNewUsed,BookMileage,HighFico,BookTier,FirstPaymentDate,LastPmtDate,lastExtensionDate,ChargeoffDate,MOB,DPDBucket,MOB_Lag1,UPB_Lag1,DPD_Lag1,DPDBucket_Lag1,LoanStatus,LoanStatus2,LoanStatus2_Lag1,Vintage_M,Vintage_Q,PrepayBal,DefaultBal,DQBal
2020-01-31,9930716,17157.06,0,None,2020-03-01,59,2025-01-01,0,1,2020-01-07,0.1188,0.1188,385.53,385.53,0.0835,0.5625,FORD,MUSTANG     ,14,17300,1.00456647398844,17379,60,Used,56908,687,Tier 0,2020-02-01,43861,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9931546,12578.4,0,None,2020-02-14,72,2026-01-14,0,0,2020-01-07,0.1566,0.1566,272.02,272.02,0.0509,0.4361,NISSAN,VERSA NOTE  ,17,9861,1.27557042896258,12578.4,72,Used,31341,583,Tier 5,2020-02-14,43830,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9931734,29978.86,0,None,2020-02-14,72,2026-01-14,0,0,2020-01-11,0.2078,0.2078,737.6,737.6,0.1526,0.5725,HONDA,PILOT       ,17,28742,1.04303319184469,29978.86,72,Used,18371,572,Tier 7,2020-02-14,43830,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9931773,23354,0,None,2020-02-16,72,2026-01-16,0,0,2020-01-13,0.1728,0.1728,526.9,526.9,0.1559,0.3061,CHEVROLE,SILVERADO 15,14,20975,1.11342073897497,23354,72,Used,74812,663,Tier 4,2020-02-16,43832,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9931954,29097.77,0,None,2020-02-14,72,2026-01-14,0,0,2020-01-06,0.1596,0.1596,634.68,634.68,0.0787,0.3087,CHEVROLE,SILVERADO 15,14,23900,1.21747991631799,29097.77,72,Used,111548,659,Tier 4,2020-02-14,43830,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9932730,29876.95,0,None,2020-02-14,72,2026-01-14,0,0,2020-01-08,0.1599,0.1599,652.24,652.24,0.0814,0.1362,FORD TRU,EXPEDITION  ,15,24025,1.24357752341311,29876.95,72,Used,74684,590,Tier 6,2020-02-14,43830,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9933001,18919.11,0,None,2020-02-03,72,2026-01-03,0,0,2020-01-09,0.1824,0.1824,434.07,434.07,0.1419,0.4528,NISSAN,ROGUE SPORT ,18,14825,1.27616256323777,18919.11,72,Used,31497,513,Tier 8,2020-02-03,43834,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9933161,18629.82,0,None,2020-02-01,72,2026-01-01,0,0,2020-01-03,0.2148,0.2148,462.36,462.36,0.0956,0.3666,CHEVROLE,TRAVERSE    ,15,15125,1.23172363636364,18629.82,72,Used,76845,567,Tier 5,2020-02-01,43831,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9933591,27930.58,0,None,2020-02-15,72,2026-01-15,0,0,2020-01-14,0.25,0.25,760.2,760.2,0.143,0.2216,CHEVROLE,TAHOE       ,13,21525,1.29758792102207,27930.58,72,Used,82560,580,Tier 7,2020-02-15,43831,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9933630,14465.16,0,None,2020-02-15,60,2025-01-15,0,0,2020-01-28,0.1399,0.1399,338.44,338.44,0.0499,0.2672,TOYOTA,PRIUS       ,14,9450,1.53070476190476,14465.16,60,Used,108368,645,Tier 6,2020-02-15,43831,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9933686,24357,0,None,2020-02-15,60,2025-01-15,0,0,2020-01-14,0.1159,0.1159,539.33,539.33,0.0646,0.2853,FORD TRU,F150 PICKUP ,12,17600,1.38392045454546,24357,60,Used,107444,681,Tier 0,2020-02-15,43831,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9933812,23543.21,0,None,2020-02-14,72,2026-01-14,0,0,2020-01-14,0.2625,0.2625,659.02,659.02,0.1624,0.5542,AUDI,Q5          ,15,18725,1.25731428571429,23543.21,72,Used,103787,506,Tier 7,2020-02-14,43831,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9933922,19005.63,0,None,2020-03-01,72,2026-02-01,0,0,2020-01-14,0.1499,0.1499,404.28,404.28,0.1185,0.4067,KIA,SPORTAGE    ,16,11558,1.64437013324105,19005.63,72,Used,60160,673,Tier 3,2020-03-01,43846,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9933994,19150.46,0,None,2020-02-15,72,2026-01-15,0,0,2020-01-14,0.1992,0.1992,461.56,461.56,0.0624,0.3193,JEEP,GRAND CHEROK,14,16525,1.15887806354009,19150.46,72,Used,86459,537,Tier 7,2020-02-15,43831,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9934198,15551.54,0,None,2020-02-15,60,2025-01-15,0,0,2020-01-14,0.0999,0.0999,331.7,331.7,0.0521,0.3296,TOYOTA,4RUNNER     ,16,22534,0.690136682346676,15551.54,60,Used,129590,602,Tier 1,2020-02-15,43831,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9934667,19168.98,0,None,2020-02-02,72,2026-01-02,0,0,2020-01-13,0.2008,0.2008,460.04,460.04,0.0798,0.2118,MAZDA,CX-5        ,16,13800,1.38905652173913,19168.98,72,Used,60439,565,Tier 5,2020-02-02,43833,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9934743,23916.21,0,None,2020-02-16,72,2026-01-16,0,0,2020-01-10,0.1678,0.1678,532.76,532.76,0.1202,0.2951,HYUNDAI,ELANTRA     ,20,19623,1.21878458951231,23916.21,72,New,4198,526,Tier 7,2020-02-16,43832,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9934828,20851.47,0,None,2020-02-24,72,2026-01-24,0,0,2020-01-08,0.1074,0.1074,395.88,395.88,0.0805,0.3336,AUDI,A3          ,16,14875,1.40177949579832,20851.47,72,Used,41892,700,Tier 2,2020-02-24,43840,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9935066,15453.81,0,None,2020-03-15,60,2025-02-15,0,0,2020-01-28,0.1549,0.1549,374,374,0.145,0.3632,KIA,SORENTO     ,16,12588,1.22766205910391,15453.81,60,Used,81032,547,Tier 6,2020-03-15,43860,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9935092,22069.77,0,None,2020-03-01,72,2026-02-01,0,0,2020-01-24,0.1603,0.1603,482.25,482.25,0.0948,0.1879,AUDI,A3          ,16,15300,1.44246862745098,22069.77,72,Used,50047,594,Tier 5,2020-03-01,43846,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9935361,16330.45,0,None,2020-02-16,72,2026-01-16,0,0,2020-01-13,0.1251,0.1251,325.3,325.3,0.1285,0.4194,DODGE,CHALLENGER  ,16,17685,0.92340684195646,16330.45,72,Used,33731,522,Tier 3,2020-02-16,43832,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9935631,17561,0,None,2020-02-16,72,2026-01-16,0,0,2020-01-08,0.149,0.149,372.64,372.64,0.1186,0.5005,AUDI,A4          ,16,15775,1.11321711568938,17561,72,Used,46203,567,Tier 4,2020-02-16,43832,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9935665,22556.87,0,None,2020-02-16,72,2026-01-16,0,0,2020-01-06,0.1195,0.1195,442.46,442.46,0.0508,0.2548,JEEP,CHEROKEE    ,16,17575,1.28346344238976,22556.87,72,Used,40691,678,Tier -,2020-02-16,43832,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9935790,12557.07,0,None,2020-02-16,60,2025-01-16,0,0,2020-01-08,0.1792,0.1792,320.7,320.7,0.0493,0.4058,DODGE,CHALLENGER-V,12,9850,1.27482944162437,12557.07,60,Used,80767,596,Tier 2,2020-02-16,43832,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9935793,28335,0,None,2020-02-02,72,2026-01-02,0,0,2020-01-13,0.1552,0.1552,607.17,607.17,0.1244,0.2211,CADILLAC,CTS         ,14,21975,1.28941979522184,28335,72,Used,56198,628,Tier 2,2020-02-02,43832,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9935917,17459.91,0,None,2020-02-17,72,2026-01-17,0,0,2020-01-13,0.1259,0.1259,348.54,348.54,0.0392,0.2312,DODGE TR,RAM 1500 PIC,10,14875,1.17377546218487,17459.91,72,Used,97532,576,Tier -,2020-02-17,43833,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9936130,12937.55,0,None,2020-02-16,72,2026-01-16,0,0,2020-01-16,0.1625,0.1625,284.34,284.34,0.0352,0.4662,AUDI,A5          ,10,9800,1.32015816326531,12937.55,72,Used,65265,639,Tier 2,2020-02-16,43832,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9936149,16734.4,0,None,2020-02-09,60,2025-01-09,0,0,2020-01-23,0.1419,0.1419,391.03,391.03,0.1828,0.4359,DODGE,CHALLENGER  ,16,14200,1.17847887323944,16734.4,60,Used,88486,740,Tier 0,2020-02-09,43839,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9936658,28396.9,0,None,2020-02-16,72,2026-01-16,0,0,2020-01-21,0.1336,0.1336,578.66,578.66,0.1488,0.2774,KIA,SPORTAGE    ,20,29821,0.952245062204487,28396.9,72,New,20,544,Tier 4,2020-02-16,43832,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9936754,16388.65,0,None,2020-02-16,60,2025-01-16,0,0,2020-01-07,0.1262,0.1262,371.62,371.62,0.0375,0.1727,JEEP,GRAND CHEROK,13,14165,1.1569819978821,16388.65,60,Used,111851,511,Tier 3,2020-02-16,43832,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9936797,21510.1,0,None,2020-02-16,72,2026-01-16,0,0,2020-01-16,0.18,0.18,494.22,494.22,0.087,0.4555,KIA,RIO         ,20,17071,1.26003749048093,21510.1,72,New,16,566,Tier 7,2020-02-16,43832,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9937069,27585.98,0,None,2020-02-01,72,2026-01-01,0,0,2020-01-14,0.1341,0.1341,559.75,559.75,0.1645,0.3505,DODGE TR,RAM 1500 PIC,18,25325,1.08927857847976,27585.98,72,Used,40300,535,Tier 3,2020-02-01,43832,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9937450,18301,0,None,2020-03-13,72,2026-02-13,0,0,2020-01-24,0.1224,0.1224,361.89,361.89,0.0963,0.3341,HONDA,ACCORD      ,15,14258,1.28356010660682,18301,72,Used,70138,635,Tier 3,2020-03-13,43858,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9938579,14746.52,0,None,2020-03-03,72,2026-02-03,0,0,2020-01-23,0.1395,0.1395,305.21,305.21,0.0302,0.1499,KIA,FORTE       ,17,10179,1.4487199135475,14746.52,72,Used,37871,629,Tier 0,2020-03-03,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9938807,11380,0,None,2020-03-03,60,2025-02-03,0,0,2020-01-10,0.1274,0.1274,258.77,258.77,0.0975,0.2768,NISSAN,ALTIMA      ,13,7775,1.46366559485531,11380,60,Used,91955,632,Tier 4,2020-03-03,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9938956,11943.36,0,None,2020-02-16,60,2025-01-16,0,0,2020-01-10,0.2045,0.2045,322.15,322.15,0.0391,0.2265,TOYOTA,COROLLA     ,15,8200,1.45650731707317,11943.36,60,Used,95036,605,Tier 5,2020-02-16,43832,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9940009,32016.72,0,None,2020-02-16,72,2026-01-16,0,0,2020-01-09,0.1399,0.1399,663.4,663.4,0.0866,0.2594,CHEVROLE,SILVERADO 15,14,31020,1.03213152804642,32016.72,72,Used,43347,560,Tier 6,2020-02-16,43832,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9940156,20698.65,0,None,2020-02-16,72,2026-01-16,0,0,2020-01-07,0.2129,0.2129,515.86,515.86,0.172,0.4816,AUDI,A4          ,16,16175,1.27966924265842,20698.65,72,Used,44356,500,Tier 6,2020-02-16,43832,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9940545,15221.45,0,None,2020-03-06,72,2026-02-06,0,0,2020-01-16,0.1449,0.1449,319.55,319.55,0.1544,0.4066,MAZDA,MAZDA5      ,14,9679,1.57262630437029,15221.45,72,Used,33395,693,Tier 3,2020-03-06,43851,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9940719,23909.23,0,None,2020-02-17,72,2026-01-17,0,0,2020-01-14,0.2064,0.2064,586.2,586.2,0.075,0.366,RAM,1500,15,18910,1.26436964569011,23909.23,72,Used,58079,536,Tier 5,2020-02-17,43833,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9940850,30956,0,None,2020-03-06,60,2025-02-06,0,0,2020-01-16,0.1149,0.1149,683.86,683.86,0.0681,0.229,BMW,X5          ,15,31675,0.977300710339384,30956,60,Used,42995,612,Tier 3,2020-03-06,43851,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9940876,20100.94,0,None,2020-02-16,72,2026-01-16,0,0,2020-01-16,0.1399,0.1399,416.47,416.47,0.094,0.3227,NISSAN,ALTIMA      ,18,13619,1.47594830751156,20100.94,72,Used,42627,642,Tier 1,2020-02-16,43832,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9941356,13309.44,0,None,2020-02-01,72,2026-01-01,0,0,2020-01-16,0.1606,0.1606,289.07,289.07,0.064,0.2872,FORD,FUSION      ,14,9800,1.35810612244898,13309.44,72,Used,68695,624,Tier 4,2020-02-01,43832,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9941587,22499.21,0,None,2020-02-16,72,2026-01-16,0,0,2020-01-13,0.1499,0.1499,478.55,478.55,0.0902,0.2555,INFINITI,QX50        ,16,17925,1.25518605299861,22499.21,72,Used,33967,522,Tier 6,2020-02-16,43832,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9941950,12310.2,0,None,2020-03-15,72,2026-02-15,0,0,2020-01-28,0.1274,0.1274,246.73,246.73,0.0576,0.1744,JEEP,PATRIOT     ,15,9989,1.23237561317449,12310.2,72,Used,61547,611,Tier 4,2020-03-15,43860,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9941994,13685.91,0,None,2020-03-14,60,2025-02-14,0,0,2020-01-27,0.1049,0.1049,295.38,295.38,0.0671,0.4089,FORD,ESCAPE      ,14,9131,1.49884021465338,13685.91,60,Used,100000,694,Tier 1,2020-03-14,43859,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9942117,31588,0,None,2020-02-02,72,2026-01-02,0,0,2020-01-13,0.1665,0.1665,696.56,696.56,0.1313,0.5722,FORD,FUSION      ,19,24941,1.26650896114831,31588,72,New,288,551,Tier 3,2020-02-02,43833,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9942310,12900.13,0,None,2020-03-06,72,2026-02-06,0,0,2020-01-16,0.1174,0.1174,251.68,251.68,0.0647,0.3227,NISSAN,ALTIMA      ,16,8933,1.44409828724952,12900.13,72,Used,77000,569,Tier 3,2020-03-06,43851,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9942390,22882,0,None,2020-03-15,72,2026-02-15,0,0,2020-01-28,0.1324,0.1324,464.75,464.75,0.1468,0.4677,TOYOTA,CAMRY       ,15,15925,1.43686028257457,22882,72,Used,46582,649,Tier 3,2020-03-15,43860,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9942740,16249,0,None,2020-02-18,72,2026-01-18,0,0,2020-01-09,0.2271,0.2271,418.77,418.77,0.1121,0.2719,HYUNDAI,TUCSON      ,18,13515,1.20229374768775,16249,72,Used,60886,544,Tier 4,2020-02-18,43834,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9943143,34259,0,None,2020-02-17,72,2026-01-17,0,0,2020-01-21,0.1704,0.1704,768.24,768.24,0.1099,0.263,NISSAN,TITAN XD    ,17,32450,1.05574730354391,34259,72,Used,32355,551,Tier 8,2020-02-17,43833,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9943184,14178.28,0,None,2020-02-17,72,2026-01-17,0,0,2020-01-08,0.1999,0.1999,342.36,342.36,0.0484,0.1138,NISSAN,SENTRA      ,18,10150,1.39687487684729,14178.28,72,Used,46387,533,Tier 5,2020-02-17,43833,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9943578,19272.74,0,None,2020-02-02,72,2026-01-02,0,0,2020-01-14,0.155,0.155,412.77,412.77,0.071,0.3965,JEEP,CHEROKEE    ,17,16075,1.19892628304821,19272.74,72,Used,14494,599,Tier 2,2020-02-02,43833,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9944148,16953.34,0,None,2020-02-17,72,2026-01-17,0,0,2020-01-13,0.2529,0.2529,464.54,464.54,0.1536,0.3036,CHEVROLE,TRAX        ,17,11345,1.49434464521816,16953.34,72,Used,36358,588,Tier 6,2020-02-17,43833,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9944298,20213.4,0,None,2020-02-17,72,2026-01-17,0,0,2020-01-08,0.1434,0.1434,422.71,422.71,0.1375,0.2924,MITSUBIS,MIRAGE      ,20,18631.87,1.08488305253311,20213.4,72,New,12,567,Tier 5,2020-02-17,43833,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9944331,13171.33,0,None,2020-03-15,57,2024-11-15,0,0,2020-01-28,0.1324,0.1324,314.26,314.26,0.0302,0.2983,HONDA,CR-V        ,14,14943,0.88143813156662,13171.33,57,Used,74968,602,Tier 5,2020-03-15,43860,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9944430,10886.57,0,None,2020-03-02,71,2026-01-02,0,1,2020-01-09,0.25,0.25,296.17,296.17,0.1358,0.3646,FORD,FOCUS       ,16,9235,1.19057931781267,10995,72,Used,49853,553,Tier 7,2020-02-02,43858,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9944493,17647.26,0,None,2020-02-17,72,2026-01-17,0,0,2020-01-13,0.1499,0.1499,375.35,375.35,0.0628,0.1553,JEEP,GRAND CHEROK,15,14465,1.21999723470446,17647.26,72,Used,77541,566,Tier 6,2020-02-17,43833,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9944532,15500.54,0,None,2020-03-14,72,2026-02-14,0,0,2020-01-27,0.1349,0.1349,316.95,316.95,0.0855,0.2734,CHEVROLE,IMPALA LIMIT,16,10351,1.49749202975558,15500.54,72,Used,61746,626,Tier 4,2020-03-14,43859,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9944734,9261.48,0,None,2020-02-17,60,2025-01-17,0,0,2020-01-10,0.2082,0.2082,251.78,251.78,0.0933,0.4085,CHEVROLE,CRUZE LIMITE,16,6700,1.38231044776119,9261.48,60,Used,78045,556,Tier 7,2020-02-17,43833,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9944969,25134.19,0,None,2020-02-17,72,2026-01-17,0,0,2020-01-08,0.1538,0.1538,540.1,540.1,0.1384,0.2438,MITSUBIS,OUTLANDER   ,20,23478.41,1.07052351500804,25134.19,72,New,6,537,Tier 6,2020-02-17,43833,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9945355,26636.13,0,None,2020-02-23,72,2026-01-23,0,0,2020-01-22,0.18,0.18,611.11,611.11,0.1318,0.2858,HONDA,HR-V        ,18,19075,1.39638951507208,26636.13,72,Used,17863,567,Tier 6,2020-02-23,43841,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9946579,24025.02,0,None,2020-02-17,72,2026-01-17,0,0,2020-01-22,0.1717,0.1717,540.53,540.53,0.1114,0.5194,TOYOTA,CAMRY       ,18,15725,1.52782321144674,24025.02,72,Used,46177,572,Tier 5,2020-02-17,43833,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9947531,28733.46,0,None,2020-02-17,72,2026-01-17,0,0,2020-01-28,0.1303,0.1303,580.13,580.13,0.0986,0.5569,MAZDA,CX-5        ,19,23750,1.20982989473684,28733.46,72,Used,19752,569,Tier 1,2020-02-17,43833,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9947990,33031.91,0,None,2020-02-20,72,2026-01-20,0,0,2020-01-13,0.1404,0.1404,685.28,685.28,0.107,0.5042,FORD TRU,F150 PICKUP ,15,30725,1.07508250610252,33031.91,72,Used,77334,599,Tier 4,2020-02-20,43836,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9948148,25256.75,0,None,2020-02-17,60,2025-01-17,0,0,2020-01-14,0.1399,0.1399,590.7,590.7,0.0697,0.3438,GMC LIGH,SIERRA 1500 ,14,21400,1.18022196261682,25256.75,60,Used,129102,620,Tier 6,2020-02-17,43833,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9948236,23587.09,0,None,2020-02-24,72,2026-01-24,0,0,2020-01-28,0.1755,0.1755,535.76,535.76,0.16,0.3036,INFINITI,QX30        ,19,22905,1.02977908753547,23587.09,72,Used,11122,597,Tier 3,2020-02-24,43840,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9948338,19857.32,0,None,2020-02-18,72,2026-01-18,0,0,2020-01-14,0.1316,0.1316,402.46,402.46,0.0766,0.1712,HYUNDAI,SONATA      ,17,16400,1.21081219512195,19857.32,72,Used,16169,559,Tier 5,2020-02-18,43834,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9948598,18854.5,0,None,2020-02-17,72,2026-01-17,0,0,2020-01-16,0.1623,0.1623,414.12,414.12,0.0676,0.2617,CHEVROLE,MALIBU      ,18,14043,1.34262621946878,18854.5,72,Used,44085,568,Tier 4,2020-02-17,43833,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9948984,21206.8,0,None,2020-02-18,72,2026-01-18,0,0,2020-01-14,0.1518,0.1518,453.3,453.3,0.077,0.4339,CHEVROLE,SILVERADO 15,13,16525,1.28331618759455,21206.8,72,Used,90606,581,Tier 5,2020-02-18,43834,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9949104,14194.18,0,None,2020-02-18,72,2026-01-18,0,0,2020-01-13,0.1824,0.1824,328.1,328.1,0.1367,0.3205,MITSUBIS,MIRAGE G4   ,19,10800,1.31427592592593,14194.18,72,Used,13711,591,Tier 9,2020-02-18,43834,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9949274,21590.53,0,None,2020-02-22,72,2026-01-22,0,0,2020-01-14,0.1681,0.1681,481.37,481.37,0.1076,0.2407,DODGE,GRAND CARAVA,18,15715,1.37388036907413,21590.53,72,Used,49348,561,Tier 7,2020-02-22,43838,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9949308,21606.5,0,None,2020-02-22,72,2026-01-22,0,0,2020-01-21,0.2089,0.2089,533.35,533.35,0.0887,0.3858,CHEVROLE,EQUINOX     ,18,17975,1.20203059805285,21606.5,72,New,10725,591,Tier 6,2020-02-22,43838,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9949748,17128.9,0,None,2020-03-08,60,2025-02-08,0,0,2020-01-21,0.1224,0.1224,385.06,385.06,0.0865,0.3987,TOYOTA,RAV4        ,15,12954,1.32228655241624,17128.9,60,Used,105167,580,Tier 3,2020-03-08,43853,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9949957,22061.4,0,None,2020-02-03,72,2026-01-03,0,0,2020-01-14,0.177,0.177,499.44,499.44,0.0786,0.3609,VOLKSWAG,PASSAT      ,17,14625,1.5084717948718,22061.4,72,Used,23321,536,Tier 1,2020-02-03,43834,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9950077,16467.79,0,None,2020-02-21,60,2025-01-21,0,0,2020-01-10,0.151,0.151,394.9,394.9,0.1214,0.2833,CHEVROLE,IMPALA      ,14,12326,1.33602060684732,16467.79,60,Used,90309,562,Tier 5,2020-02-21,43837,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9950174,30499.7,0,None,2020-02-18,72,2026-01-18,0,0,2020-01-13,0.1678,0.1678,679.41,679.41,0.1747,0.5163,HYUNDAI,SANTA FE    ,20,26400,1.15529166666667,30499.7,72,New,13,581,Tier 5,2020-02-18,43834,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9951079,11711.35,0,None,2020-03-06,60,2025-02-06,0,0,2020-01-16,0.1174,0.1174,260.24,260.24,0.079,0.2304,DODGE,JOURNEY     ,16,9550,1.22631937172775,11711.35,60,Used,80125,627,Tier 3,2020-03-06,43851,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9951157,16302.51,0,None,2020-02-18,72,2026-01-18,0,0,2020-01-07,0.18,0.18,374.61,374.61,0.1061,0.2614,NISSAN,ALTIMA      ,18,14125,1.15416,16302.51,72,Used,56172,561,Tier 6,2020-02-18,43834,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9951409,28403.5,0,None,2020-02-18,72,2026-01-18,0,0,2020-01-09,0.1499,0.1499,604.13,604.13,0.1634,0.4582,FORD,ECOSPORT    ,19,23818.4,1.1925024350922,28403.5,72,New,2745,662,Tier 4,2020-02-18,43834,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9951692,16700.32,0,None,2020-02-18,60,2025-01-18,0,0,2020-01-13,0.2007,0.2007,446.81,446.81,0.1228,0.3979,BMW,3 SERIES    ,16,11265,1.48249622725255,16700.32,60,Used,99507,608,Tier 3,2020-02-18,43834,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,9952024,39185.2,0,None,2020-02-18,72,2026-01-18,0,0,2020-01-21,0.1341,0.1341,799.49,799.49,0.0978,0.2696,RAM,2500 CREW CA,14,38432,1.01959825145712,39185.2,72,Used,83519,584,Tier 4,2020-02-18,43834,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
